FID_1,Location,Date,Set Type,Song Order,Song,Show_num,STATE_ABBR
1164,"Inglewood, CA",5/19/2023,First Set,8,Deal,2,CA
1164,"Inglewood, CA",5/19/2023,Second Set,9,Sugaree,2,CA
1164,"Inglewood, CA",5/19/2023,Second Set,10,New Speedway Boogie,2,CA
1164,"Inglewood, CA",5/19/2023,Second Set,11,Eyes of the World,2,CA
1164,"Inglewood, CA",5/19/2023,Second Set,12,Estimated Prophet,2,CA
1164,"Inglewood, CA",5/19/2023,Second Set,13,Drums,2,CA
1164,"Inglewood, CA",5/19/2023,Second Set,14,Space,2,CA
1164,"Inglewood, CA",5/19/2023,Second Set,15,The Wheel,2,CA
1164,"Inglewood, CA",5/19/2023,Second Set,16,Wharf Rat,2,CA
1164,"Inglewood, CA",5/19/2023,Second Set,17,Sugar Magnolia,2,CA
1164,"Inglewood, CA",5/19/2023,Second Set,18,Sunshine Daydream,2,CA
1164,"Inglewood, CA",5/19/2023,Encore,19,Black Muddy River,2,CA
1164,"Inglewood, CA",5/20/2023,First Set,1,Bertha,3,CA
1164,"Inglewood, CA",5/20/2023,First Set,2,Good Lovin,3,CA
1164,"Inglewood, CA",5/20/2023,First Set,3,Brown Eyed Women,3,CA
1164,"Inglewood, CA",5/20/2023,First Set,4,Jack Straw,3,CA
1164,"Inglewood, CA",5/20/2023,First Set,5,High Time,3,CA
1164,"Inglewood, CA",5/20/2023,First Set,6,Mr. Charlie,3,CA
1164,"Inglewood, CA",5/20/2023,First Set,7,Bird Song,3,CA
1164,"Inglewood, CA",5/20/2023,First Set,8,Dont Ease Me In,3,CA
1164,"Inglewood, CA",5/20/2023,Second Set,9,Althea,3,CA
1164,"Inglewood, CA",5/20/2023,Second Set,10,Other One,3,CA
1164,"Inglewood, CA",5/20/2023,Second Set,11,Terrapin Station,3,CA
1164,"Inglewood, CA",5/20/2023,Second Set,12,Other One V2,3,CA
1164,"Inglewood, CA",5/20/2023,Second Set,13,Drums,3,CA
1164,"Inglewood, CA",5/20/2023,Second Set,14,Space,3,CA
1164,"Inglewood, CA",5/20/2023,Second Set,15,Stella Blue,3,CA
1164,"Inglewood, CA",5/20/2023,Second Set,16,Help on the Way,3,CA
1164,"Inglewood, CA",5/20/2023,Second Set,17,Slipknot,3,CA
1164,"Inglewood, CA",5/20/2023,Second Set,18,Franklin's Tower,3,CA
1164,"Inglewood, CA",5/20/2023,Encore,19,Brokedown Palace,3,CA
910,"Phoniex, AZ",5/23/2023,First Set,1,Feel Like a Stranger,4,AZ
910,"Phoniex, AZ",5/23/2023,First Set,2,Alabama Getaway,4,AZ
910,"Phoniex, AZ",5/23/2023,First Set,3,Ramble On Rose,4,AZ
910,"Phoniex, AZ",5/23/2023,First Set,4,Dear Mr. Fantasy,4,AZ
910,"Phoniex, AZ",5/23/2023,First Set,5,Hey Jude Reprise,4,AZ
910,"Phoniex, AZ",5/23/2023,First Set,6,Dark Star,4,AZ
910,"Phoniex, AZ",5/23/2023,First Set,7,Cumberland Blues,4,AZ
910,"Phoniex, AZ",5/23/2023,First Set,8,Casey Jones,4,AZ
910,"Phoniex, AZ",5/23/2023,Second Set,9,Here Comes Sunshine,4,AZ
910,"Phoniex, AZ",5/23/2023,Second Set,10,Scarlet Begonias,4,AZ
910,"Phoniex, AZ",5/23/2023,Second Set,11,Viola Lee Blues,4,AZ
910,"Phoniex, AZ",5/23/2023,Second Set,12,Dark Star (Second Verse),4,AZ
910,"Phoniex, AZ",5/23/2023,Second Set,13,Fire on the Mountain,4,AZ
910,"Phoniex, AZ",5/23/2023,Second Set,14,Drums,4,AZ
910,"Phoniex, AZ",5/23/2023,Second Set,15,Space,4,AZ
910,"Phoniex, AZ",5/23/2023,Second Set,16,I Need A Miracle,4,AZ
910,"Phoniex, AZ",5/23/2023,Second Set,17,Death Dont Have No Mercy,4,AZ
910,"Phoniex, AZ",5/23/2023,Second Set,18,US Blues,4,AZ
910,"Phoniex, AZ",5/23/2023,Encore,19,Ripple,4,AZ
3592,"Dallas, TX",5/26/2023,First Set,1,Let the Good Times Roll,5,TX
3592,"Dallas, TX",5/26/2023,First Set,2,Hell in a Bucket,5,TX
3592,"Dallas, TX",5/26/2023,First Set,3,Big Railroad Blues,5,TX
3592,"Dallas, TX",5/26/2023,First Set,4,Lost Sailor,5,TX
3592,"Dallas, TX",5/26/2023,First Set,5,Saint of Circumstance,5,TX
3592,"Dallas, TX",5/26/2023,First Set,6,Ship of Fools,5,TX
3592,"Dallas, TX",5/26/2023,First Set,7,Brown Eyed Women,5,TX
3592,"Dallas, TX",5/26/2023,First Set,8,Music Never Stopped,5,TX
3592,"Dallas, TX",5/26/2023,Second Set,9,Jack Straw,5,TX
3592,"Dallas, TX",5/26/2023,Second Set,10,Truckin,5,TX
3592,"Dallas, TX",5/26/2023,Second Set,11,He's Gone,5,TX
3592,"Dallas, TX",5/26/2023,Second Set,12,Playin in the Band,5,TX
3592,"Dallas, TX",5/26/2023,Second Set,13,Uncle John's Band,5,TX
3592,"Dallas, TX",5/26/2023,Second Set,14,Drums,5,TX
3592,"Dallas, TX",5/26/2023,Second Set,15,Space,5,TX
3592,"Dallas, TX",5/26/2023,Second Set,16,All Along the Watchtower,5,TX
3592,"Dallas, TX",5/26/2023,Second Set,17,Playing Reprise,5,TX
3592,"Dallas, TX",5/26/2023,Second Set,18,Standing on the Moon,5,TX
3592,"Dallas, TX",5/26/2023,Second Set,19,Not Fade Away,5,TX
3592,"Dallas, TX",5/26/2023,Encore,20,Touch of Grey,5,TX
1879,"Atlanta, GA",5/28/2023,First Set,1,Cassidy,6,GA
1879,"Atlanta, GA",5/28/2023,First Set,2,Deal,6,GA
1879,"Atlanta, GA",5/28/2023,First Set,3,Samson & Delilah,6,GA
1879,"Atlanta, GA",5/28/2023,First Set,4,Friend of the Devil,6,GA
1879,"Atlanta, GA",5/28/2023,First Set,5,It Hurts Me Too,6,GA
1879,"Atlanta, GA",5/28/2023,First Set,6,Tennessee Jed,6,GA
1879,"Atlanta, GA",5/28/2023,First Set,7,If I Had the World to Give,6,GA
1879,"Atlanta, GA",5/28/2023,First Set,8,GDTRFB,6,GA
1879,"Atlanta, GA",5/28/2023,Second Set,9,Althea,6,GA
1879,"Atlanta, GA",5/28/2023,Second Set,10,Estimated Prophet,6,GA
1879,"Atlanta, GA",5/28/2023,Second Set,11,China Cat Sunflower,6,GA
1879,"Atlanta, GA",5/28/2023,Second Set,12,I Know You Rider,6,GA
1879,"Atlanta, GA",5/28/2023,Second Set,13,Eyes of the World,6,GA
1879,"Atlanta, GA",5/28/2023,Second Set,14,Drums,6,GA
1879,"Atlanta, GA",5/28/2023,Second Set,15,Space,6,GA
1879,"Atlanta, GA",5/28/2023,Second Set,16,Terrapin Station,6,GA
1879,"Atlanta, GA",5/28/2023,Second Set,17,Morning Dew,6,GA
2264,"Charlotte, NC",5/30/2023,First Set,1,Shakedown Street,7,NC
2264,"Charlotte, NC",5/30/2023,First Set,2,Cold Rain and Snow,7,NC
2264,"Charlotte, NC",5/30/2023,First Set,3,Loser,7,NC
2264,"Charlotte, NC",5/30/2023,First Set,4,Dire Wolf,7,NC
2264,"Charlotte, NC",5/30/2023,First Set,5,Loose Lucy,7,NC
2264,"Charlotte, NC",5/30/2023,First Set,6,The Wheel,7,NC
2264,"Charlotte, NC",5/30/2023,First Set,7,Bertha,7,NC
2264,"Charlotte, NC",5/30/2023,First Set,8,Let it Grow,7,NC
2264,"Charlotte, NC",5/30/2023,Second Set,9,Help on the Way,7,NC
2264,"Charlotte, NC",5/30/2023,Second Set,10,Slipknot,7,NC
2264,"Charlotte, NC",5/30/2023,Second Set,11,Franklin's Tower,7,NC
2264,"Charlotte, NC",5/30/2023,Second Set,12,Fire on the Mountain,7,NC
2264,"Charlotte, NC",5/30/2023,Second Set,13,Other One,7,NC
2264,"Charlotte, NC",5/30/2023,Second Set,14,Drums,7,NC
2264,"Charlotte, NC",5/30/2023,Second Set,15,Space,7,NC
2264,"Charlotte, NC",5/30/2023,Second Set,16,Other One V2,7,NC
2264,"Charlotte, NC",5/30/2023,Second Set,17,Black Peter,7,NC
2264,"Charlotte, NC",5/30/2023,Second Set,18,Sugar Magnolia,7,NC
2264,"Charlotte, NC",5/30/2023,Encore,19,US Blues,7,NC
2318,"Raleigh, NC",6/1/2023,First Set,1,New Speedway Boogie,8,NC
2318,"Raleigh, NC",6/1/2023,First Set,2,They Love Each Other,8,NC
2318,"Raleigh, NC",6/1/2023,First Set,3,Mama Tried,8,NC
2318,"Raleigh, NC",6/1/2023,First Set,4,Easy Wind,8,NC
2318,"Raleigh, NC",6/1/2023,First Set,5,Ramble On Rose,8,NC
2318,"Raleigh, NC",6/1/2023,First Set,6,Dear Mr. Fantasy,8,NC
2318,"Raleigh, NC",6/1/2023,First Set,7,Hey Jude Reprise,8,NC
2318,"Raleigh, NC",6/1/2023,First Set,8,Bird Song,8,NC
2318,"Raleigh, NC",6/1/2023,Second Set,9,Sugaree,8,NC
2318,"Raleigh, NC",6/1/2023,Second Set,10,St. Stephen,8,NC
2318,"Raleigh, NC",6/1/2023,Second Set,11,William Tell Bridge,8,NC
2318,"Raleigh, NC",6/1/2023,Second Set,12,The Eleven,8,NC
2318,"Raleigh, NC",6/1/2023,Second Set,13,Iko Iko,8,NC
2318,"Raleigh, NC",6/1/2023,Second Set,14,Drums,8,NC
2318,"Raleigh, NC",6/1/2023,Second Set,15,Space,8,NC
2318,"Raleigh, NC",6/1/2023,Second Set,16,I Need A Miracle,8,NC
2318,"Raleigh, NC",6/1/2023,Second Set,17,Wharf Rat,8,NC
2318,"Raleigh, NC",6/1/2023,Second Set,18,Casey Jones,8,NC
2318,"Raleigh, NC",6/1/2023,Encore,19,Black Muddy River,8,NC
3886,"Bristow, VA",6/3/2023,First Set,1,Here Comes Sunshine,9,VA
9998,"Bristow, VA",6/3/2023,First Set,2,Mississippi Half Step,9,VA
9998,"Bristow, VA",6/3/2023,First Set,3,Mr. Charlie,9,VA
9998,"Bristow, VA",6/3/2023,First Set,4,He's Gone,9,VA
9998,"Bristow, VA",6/3/2023,First Set,5,Brown Eyed Women,9,VA
9998,"Bristow, VA",6/3/2023,First Set,6,Dear Prudence,9,VA
9998,"Bristow, VA",6/3/2023,First Set,7,Lovelight,9,VA
9998,"Bristow, VA",6/3/2023,Second Set,8,Deal,9,VA
9998,"Bristow, VA",6/3/2023,Second Set,9,Scarlet Begonias,9,VA
9998,"Bristow, VA",6/3/2023,Second Set,10,Playin in the Band,9,VA
9998,"Bristow, VA",6/3/2023,Second Set,11,Cumberland Blues,9,VA
9998,"Bristow, VA",6/3/2023,Second Set,12,Uncle John's Band,9,VA
9998,"Bristow, VA",6/3/2023,Second Set,13,Drums,9,VA
9998,"Bristow, VA",6/3/2023,Second Set,14,Space,9,VA
9998,"Bristow, VA",6/3/2023,Second Set,15,Milestones,9,VA
9998,"Bristow, VA",6/3/2023,Second Set,16,Days Between,9,VA
9998,"Bristow, VA",6/3/2023,Second Set,17,Throwin Stones,9,VA
9998,"Bristow, VA",6/3/2023,Second Set,18,One More Saturday Night,9,VA
9998,"Bristow, VA",6/3/2023,Encore,19,Ripple,9,VA
9997,"Burgettstown, PA",6/5/2023,First Set,1,Hell in a Bucket,10,PA
9997,"Burgettstown, PA",6/5/2023,First Set,2,Alabama Getaway,10,PA
9997,"Burgettstown, PA",6/5/2023,First Set,3,Jackstraw,10,PA
9997,"Burgettstown, PA",6/5/2023,First Set,4,Big Boss Man,10,PA
9997,"Burgettstown, PA",6/5/2023,First Set,5,Peggy-O,10,PA
9997,"Burgettstown, PA",6/5/2023,First Set,6,Bertha,10,PA
9997,"Burgettstown, PA",6/5/2023,First Set,7,Cassidy,10,PA
9997,"Burgettstown, PA",6/5/2023,First Set,8,Dont Ease Me In,10,PA
9997,"Burgettstown, PA",6/5/2023,Second Set,9,Viola Lee Blues,10,PA
9997,"Burgettstown, PA",6/5/2023,Second Set,10,Truckin,10,PA
9997,"Burgettstown, PA",6/5/2023,Second Set,11,China Doll,10,PA
9997,"Burgettstown, PA",6/5/2023,Second Set,12,China Cat Sunflower,10,PA
9997,"Burgettstown, PA",6/5/2023,Second Set,13,I Know You Rider,10,PA
9997,"Burgettstown, PA",6/5/2023,Second Set,14,Drums,10,PA
9997,"Burgettstown, PA",6/5/2023,Second Set,15,Space,10,PA
9997,"Burgettstown, PA",6/5/2023,Second Set,16,Althea,10,PA
9997,"Burgettstown, PA",6/5/2023,Second Set,17,Standing on the Moon,10,PA
9997,"Burgettstown, PA",6/5/2023,Second Set,18,Not Fadeaway,10,PA
9997,"Burgettstown, PA",6/5/2023,Encore,19,The Weight,10,PA
3296,"Maryland Heights, MO",6/7/2023,First Set,1,Let the Good Times Roll,11,MO
3296,"Maryland Heights, MO",6/7/2023,First Set,2,Big River,11,MO
3296,"Maryland Heights, MO",6/7/2023,First Set,3,Friend of the Devil,11,MO
3296,"Maryland Heights, MO",6/7/2023,First Set,4,They Love Each Other,11,MO
3296,"Maryland Heights, MO",6/7/2023,First Set,5,Black Throated Wind,11,MO
3296,"Maryland Heights, MO",6/7/2023,First Set,6,Big Railroad Blues,11,MO
3296,"Maryland Heights, MO",6/7/2023,First Set,7,Dark Star,11,MO
3296,"Maryland Heights, MO",6/7/2023,First Set,8,Johnny B. Goode,11,MO
3296,"Maryland Heights, MO",6/7/2023,Second Set,9,Eyes of the World,11,MO
3296,"Maryland Heights, MO",6/7/2023,Second Set,10,Dark Star (Second Verse),11,MO
3296,"Maryland Heights, MO",6/7/2023,Second Set,11,Fire on the Mountain,11,MO
3296,"Maryland Heights, MO",6/7/2023,Second Set,12,Shakedown Street,11,MO
3296,"Maryland Heights, MO",6/7/2023,Second Set,13,Drums,11,MO
3296,"Maryland Heights, MO",6/7/2023,Second Set,14,Space,11,MO
3296,"Maryland Heights, MO",6/7/2023,Second Set,15,The Eleven,11,MO
3296,"Maryland Heights, MO",6/7/2023,Second Set,16,Death Dont Have No Mercy,11,MO
3296,"Maryland Heights, MO",6/7/2023,Second Set,17,GDTRFB,11,MO
3296,"Maryland Heights, MO",6/7/2023,Encore,18,Knocking on Heavens Door,11,MO
63,"Chicago, IL",6/9/2023,First Set,1,Playin in the Band,12,IL
63,"Chicago, IL",6/9/2023,First Set,2,Deal,12,IL
63,"Chicago, IL",6/9/2023,First Set,3,Tennessee Jed,12,IL
63,"Chicago, IL",6/9/2023,First Set,4,It Hurts Me Too,12,IL
63,"Chicago, IL",6/9/2023,First Set,5,Ramble On Rose,12,IL
63,"Chicago, IL",6/9/2023,First Set,6,Brown Eyed Women,12,IL
63,"Chicago, IL",6/9/2023,First Set,7,Crazy Fingers,12,IL
63,"Chicago, IL",6/9/2023,First Set,8,Dancing in the Streets,12,IL
63,"Chicago, IL",6/9/2023,Second Set,9,Sugaree,12,IL
63,"Chicago, IL",6/9/2023,Second Set,10,Estimated Prophet,12,IL
63,"Chicago, IL",6/9/2023,Second Set,11,Other One,12,IL
63,"Chicago, IL",6/9/2023,Second Set,12,Terrapin Station,12,IL
63,"Chicago, IL",6/9/2023,Second Set,13,Drums,12,IL
63,"Chicago, IL",6/9/2023,Second Set,14,Space,12,IL
63,"Chicago, IL",6/9/2023,Second Set,15,Stella Blue,12,IL
63,"Chicago, IL",6/9/2023,Second Set,16,Sugar Magnolia,12,IL
63,"Chicago, IL",6/9/2023,Second Set,17,Scarlet Begonias,12,IL
63,"Chicago, IL",6/9/2023,Second Set,18,Sunshine Daydream,12,IL
63,"Chicago, IL",6/9/2023,Encore,19,US Blues,12,IL
63,"Chicago, IL",6/10/2023,First Set,1,Truckin,13,IL
63,"Chicago, IL",6/10/2023,First Set,2,Smokestack Lightning,13,IL
63,"Chicago, IL",6/10/2023,First Set,3,Althea,13,IL
63,"Chicago, IL",6/10/2023,First Set,4,Mississippi Half Step,13,IL
63,"Chicago, IL",6/10/2023,First Set,5,High Time,13,IL
63,"Chicago, IL",6/10/2023,First Set,6,All Along the Watchtower,13,IL
63,"Chicago, IL",6/10/2023,First Set,7,Bertha,13,IL
63,"Chicago, IL",6/10/2023,First Set,8,Good Lovin,13,IL
63,"Chicago, IL",6/10/2023,Second Set,9,Help on the Way,13,IL
63,"Chicago, IL",6/10/2023,Second Set,10,Slipknot,13,IL
63,"Chicago, IL",6/10/2023,Second Set,11,Franklin's Tower,13,IL
63,"Chicago, IL",6/10/2023,Second Set,12,St. Stephen,13,IL
63,"Chicago, IL",6/10/2023,Second Set,13,Drums,13,IL
63,"Chicago, IL",6/10/2023,Second Set,14,Space,13,IL
63,"Chicago, IL",6/10/2023,Second Set,15,Uncle John's Band,13,IL
63,"Chicago, IL",6/10/2023,Second Set,16,Cumberland Blues,13,IL
63,"Chicago, IL",6/10/2023,Second Set,17,Other One,13,IL
63,"Chicago, IL",6/10/2023,Second Set,18,Morning Dew,13,IL
63,"Chicago, IL",6/10/2023,Encore,19,Brokedown Palace,13,IL
63,"Chicago, IL",6/10/2023,Encore,20,Playing Reprise,13,IL
63,"Chicago, IL",6/10/2023,Encore,21,One More Saturday Night,13,IL
2382,"Cincinnati, OH",6/13/2023,First Set,1,Music Never Stopped,14,OH
2382,"Cincinnati, OH",6/13/2023,First Set,2,Next Time You See me,14,OH
2382,"Cincinnati, OH",6/13/2023,First Set,3,Me and My Uncle,14,OH
2382,"Cincinnati, OH",6/13/2023,First Set,4,Row Jimmy,14,OH
2382,"Cincinnati, OH",6/13/2023,First Set,5,Dear Mr. Fantasy,14,OH
2382,"Cincinnati, OH",6/13/2023,First Set,6,Hey Jude Reprise,14,OH
2382,"Cincinnati, OH",6/13/2023,First Set,7,Cassidy,14,OH
2382,"Cincinnati, OH",6/13/2023,First Set,8,Iko Iko,14,OH
2382,"Cincinnati, OH",6/13/2023,Second Set,9,Here Comes Sunshine,14,OH
2382,"Cincinnati, OH",6/13/2023,Second Set,10,Viola Lee Blues,14,OH
2382,"Cincinnati, OH",6/13/2023,Second Set,11,Looks Like Rain,14,OH
2382,"Cincinnati, OH",6/13/2023,Second Set,12,China Cat Sunflower,14,OH
2382,"Cincinnati, OH",6/13/2023,Second Set,13,I Know You Rider,14,OH
2382,"Cincinnati, OH",6/13/2023,Second Set,14,Drums,14,OH
2382,"Cincinnati, OH",6/13/2023,Second Set,15,Space,14,OH
2382,"Cincinnati, OH",6/13/2023,Second Set,16,The Wheel,14,OH
2382,"Cincinnati, OH",6/13/2023,Second Set,17,Wharf Rat,14,OH
2382,"Cincinnati, OH",6/13/2023,Second Set,18,Casey Jones,14,OH
2382,"Cincinnati, OH",6/13/2023,Encore,19,Touch of Grey,14,OH
2987,"Philadelphia, PA",6/15/2023,First Set,1,"Man Smart, Women Smarter",15,PA
2987,"Philadelphia, PA",6/15/2023,First Set,2,Shakedown Street,15,PA
2987,"Philadelphia, PA",6/15/2023,First Set,3,Cold Rain and Snow,15,PA
2987,"Philadelphia, PA",6/15/2023,First Set,4,Jack Straw,15,PA
2987,"Philadelphia, PA",6/15/2023,First Set,5,Brown Eyed Women,15,PA
2987,"Philadelphia, PA",6/15/2023,First Set,6,Dark Star,15,PA
2987,"Philadelphia, PA",6/15/2023,First Set,7,El Paso,15,PA
2987,"Philadelphia, PA",6/15/2023,First Set,8,Dont Ease Me In,15,PA
2987,"Philadelphia, PA",6/15/2023,Second Set,9,Fire on the Mountain,15,PA
2987,"Philadelphia, PA",6/15/2023,Second Set,10,New Speedway Boogie,15,PA
2987,"Philadelphia, PA",6/15/2023,Second Set,11,Estimated Prophet,15,PA
2987,"Philadelphia, PA",6/15/2023,Second Set,12,Eyes of the World,15,PA
2987,"Philadelphia, PA",6/15/2023,Second Set,13,Drums,15,PA
2987,"Philadelphia, PA",6/15/2023,Second Set,14,Space,15,PA
2987,"Philadelphia, PA",6/15/2023,Second Set,15,Dark Star (Second Verse),15,PA
2987,"Philadelphia, PA",6/15/2023,Second Set,16,Cumberland Blues,15,PA
2987,"Philadelphia, PA",6/15/2023,Second Set,17,Standing on the Moon,15,PA
2987,"Philadelphia, PA",6/15/2023,Second Set,18,Not Fade Away,15,PA
2987,"Philadelphia, PA",6/15/2023,Encore,19,Ripple,15,PA
2215,"Saratoga Springs, NY",6/17/2023,First Set,1,Let the Good Times Roll,16,NY
2215,"Saratoga Springs, NY",6/17/2023,First Set,2,Scarlet Begonias,16,NY
2215,"Saratoga Springs, NY",6/17/2023,First Set,3,Deal,16,NY
2215,"Saratoga Springs, NY",6/17/2023,First Set,4,Black Throated Wind,16,NY
2215,"Saratoga Springs, NY",6/17/2023,First Set,5,Dire Wolf,16,NY
2215,"Saratoga Springs, NY",6/17/2023,First Set,6,Bird Song,16,NY
2215,"Saratoga Springs, NY",6/17/2023,First Set,7,GDTRFB,16,NY
2215,"Saratoga Springs, NY",6/17/2023,Second Set,8,They Love Each Other,16,NY
2215,"Saratoga Springs, NY",6/17/2023,Second Set,9,Terrapin Station,16,NY
2215,"Saratoga Springs, NY",6/17/2023,Second Set,10,He's Gone,16,NY
2215,"Saratoga Springs, NY",6/17/2023,Second Set,11,Other One,16,NY
2215,"Saratoga Springs, NY",6/17/2023,Second Set,12,Drums,16,NY
2215,"Saratoga Springs, NY",6/17/2023,Second Set,13,Space,16,NY
2215,"Saratoga Springs, NY",6/17/2023,Second Set,14,Other One V2,16,NY
2215,"Saratoga Springs, NY",6/17/2023,Second Set,15,Days Between,16,NY
2215,"Saratoga Springs, NY",6/17/2023,Second Set,16,Lovelight,16,NY
2215,"Saratoga Springs, NY",6/17/2023,Encore,17,One More Saturday Night,16,NY
2215,"Saratoga Springs, NY",6/18/2023,First Set,1,Hell in a Bucket,17,NY
2215,"Saratoga Springs, NY",6/18/2023,First Set,2,Sugaree,17,NY
2215,"Saratoga Springs, NY",6/18/2023,First Set,3,Mississippi Half Step,17,NY
2215,"Saratoga Springs, NY",6/18/2023,First Set,4,Mr. Charlie,17,NY
2215,"Saratoga Springs, NY",6/18/2023,First Set,5,Friend of the Devil,17,NY
2215,"Saratoga Springs, NY",6/18/2023,First Set,6,Lost Sailor,17,NY
2215,"Saratoga Springs, NY",6/18/2023,First Set,7,Saint of Circumstance,17,NY
2215,"Saratoga Springs, NY",6/18/2023,First Set,8,Big Railroad Blues,17,NY
2215,"Saratoga Springs, NY",6/18/2023,Second Set,9,Samson & Delilah,17,NY
2215,"Saratoga Springs, NY",6/18/2023,Second Set,10,Playin in the Band,17,NY
2215,"Saratoga Springs, NY",6/18/2023,Second Set,11,Help on the Way,17,NY
2215,"Saratoga Springs, NY",6/18/2023,Second Set,12,Slipknot,17,NY
2215,"Saratoga Springs, NY",6/18/2023,Second Set,13,Franklin's Tower,17,NY
2215,"Saratoga Springs, NY",6/18/2023,Second Set,14,Drums,17,NY
2215,"Saratoga Springs, NY",6/18/2023,Second Set,15,Space,17,NY
2215,"Saratoga Springs, NY",6/18/2023,Second Set,16,Death Dont Have No Mercy,17,NY
2215,"Saratoga Springs, NY",6/18/2023,Second Set,17,Throwin Stones,17,NY
2215,"Saratoga Springs, NY",6/18/2023,Second Set,18,Sugar Magnolia,17,NY
2215,"Saratoga Springs, NY",6/18/2023,Second Set,19,Sunshine Daydream,17,NY
2215,"Saratoga Springs, NY",6/18/2023,Encore,20,Werewolves of London,17,NY
2215,"Saratoga Springs, NY",6/18/2023,Encore,21,Playing Reprise,17,NY
2174,"New York, NY",6/21/2023,First Set,1,Shakedown Street,18,NY
2174,"New York, NY",6/21/2023,First Set,2,Bertha,18,NY
2174,"New York, NY",6/21/2023,First Set,3,Ramble On Rose,18,NY
2174,"New York, NY",6/21/2023,First Set,4,It Hurts Me Too,18,NY
2174,"New York, NY",6/21/2023,First Set,5,Dancing in the Streets,18,NY
2174,"New York, NY",6/21/2023,First Set,6,Althea,18,NY
2174,"New York, NY",6/21/2023,First Set,7,Let it Grow,18,NY
2174,"New York, NY",6/21/2023,Second Set,8,China Cat Sunflower,18,NY
2174,"New York, NY",6/21/2023,Second Set,9,I Know You Rider,18,NY
2174,"New York, NY",6/21/2023,Second Set,10,St. Stephen,18,NY
2174,"New York, NY",6/21/2023,Second Set,11,Uncle John's Band,18,NY
2174,"New York, NY",6/21/2023,Second Set,12,Drums,18,NY
2174,"New York, NY",6/21/2023,Second Set,13,Space,18,NY
2174,"New York, NY",6/21/2023,Second Set,14,The Eleven,18,NY
2174,"New York, NY",6/21/2023,Second Set,15,Stella Blue,18,NY
2174,"New York, NY",6/21/2023,Second Set,16,US Blues,18,NY
2174,"New York, NY",6/21/2023,Encore,17,Black Muddy River,18,NY
2174,"New York, NY",6/22/2023,First Set,1,Feel Like a Stranger,19,NY
2174,"New York, NY",6/22/2023,First Set,2,Franklin's Tower,19,NY
2174,"New York, NY",6/22/2023,First Set,3,Mama Tried,19,NY
2174,"New York, NY",6/22/2023,First Set,4,Alabama Getaway,19,NY
2174,"New York, NY",6/22/2023,First Set,5,Dear Mr. Fantasy,19,NY
2174,"New York, NY",6/22/2023,First Set,6,Hey Jude Reprise,19,NY
2174,"New York, NY",6/22/2023,First Set,7,Truckin,19,NY
2174,"New York, NY",6/22/2023,First Set,8,Deal,19,NY
2174,"New York, NY",6/22/2023,Second Set,9,Scarlet Begonias,19,NY
2174,"New York, NY",6/22/2023,Second Set,10,Fire on the Mountain,19,NY
2174,"New York, NY",6/22/2023,Second Set,11,Estimated Prophet,19,NY
2174,"New York, NY",6/22/2023,Second Set,12,Eyes of the World,19,NY
2174,"New York, NY",6/22/2023,Second Set,13,Drums,19,NY
2174,"New York, NY",6/22/2023,Second Set,14,Space,19,NY
2174,"New York, NY",6/22/2023,Second Set,15,All Blues,19,NY
2174,"New York, NY",6/22/2023,Second Set,16,Cumberland Blues,19,NY
