FID_1,Location,Date,Set Type,Song Order,Song,Show_num,STATE_ABBR
2987,"Philadelphia, PA",8/21/2021,First Set,5,Estimated Prophet,4,PA
2987,"Philadelphia, PA",8/21/2021,First Set,6,Sugaree,4,PA
2987,"Philadelphia, PA",8/21/2021,First Set,7,Terrapin Station,4,PA
2987,"Philadelphia, PA",8/21/2021,First Set,8,Other One,4,PA
2987,"Philadelphia, PA",8/21/2021,First Set,9,Drums,4,PA
2987,"Philadelphia, PA",8/21/2021,First Set,10,Space,4,PA
2987,"Philadelphia, PA",8/21/2021,First Set,11,The Wheel,4,PA
2987,"Philadelphia, PA",8/21/2021,First Set,12,Morning Dew,4,PA
2987,"Philadelphia, PA",8/21/2021,Encore,13,One More Saturday Night,4,PA
2987,"Philadelphia, PA",8/21/2021,Encore,14,Brokedown Palace,4,PA
9988,"Bethel, NY",8/23/2021,First Set,1,Hell in a Bucket,5,NY
9988,"Bethel, NY",8/23/2021,First Set,2,Easy Wind,5,NY
9988,"Bethel, NY",8/23/2021,First Set,3,Loser,5,NY
9988,"Bethel, NY",8/23/2021,First Set,4,Brown Eyed Women,5,NY
9988,"Bethel, NY",8/23/2021,First Set,5,Throwin Stones,5,NY
9988,"Bethel, NY",8/23/2021,First Set,6,Row Jimmy,5,NY
9988,"Bethel, NY",8/23/2021,First Set,7,Lost Sailor,5,NY
9988,"Bethel, NY",8/23/2021,First Set,8,Saint of Circumstance,5,NY
9988,"Bethel, NY",8/23/2021,Second Set,9,St. Stephen,5,NY
9988,"Bethel, NY",8/23/2021,Second Set,10,Mama Tried,5,NY
9988,"Bethel, NY",8/23/2021,Second Set,11,Dark Star,5,NY
9988,"Bethel, NY",8/23/2021,Second Set,12,High Time,5,NY
9988,"Bethel, NY",8/23/2021,Second Set,13,Lovelight,5,NY
9988,"Bethel, NY",8/23/2021,Second Set,14,Drums,5,NY
9988,"Bethel, NY",8/23/2021,Second Set,15,Space,5,NY
9988,"Bethel, NY",8/23/2021,Second Set,16,Deal,5,NY
9988,"Bethel, NY",8/23/2021,Second Set,17,Standing on the Moon,5,NY
9988,"Bethel, NY",8/23/2021,Second Set,18,Lovelight (reprise),5,NY
9988,"Bethel, NY",8/23/2021,Encore,19,Ripple,5,NY
9995,"Darien Center, NY",8/25/2021,First Set,1,Viola Lee Blues,6,NY
9995,"Darien Center, NY",8/25/2021,First Set,2,Cold Rain and Snow,6,NY
9995,"Darien Center, NY",8/25/2021,First Set,3,Feel Like a Stranger,6,NY
9995,"Darien Center, NY",8/25/2021,First Set,4,Ship of Fools,6,NY
9995,"Darien Center, NY",8/25/2021,First Set,5,Friend of the Devil,6,NY
9995,"Darien Center, NY",8/25/2021,First Set,6,Loose Lucy,6,NY
9995,"Darien Center, NY",8/25/2021,First Set,7,New Speedway Boogie,6,NY
9995,"Darien Center, NY",8/25/2021,Second Set,8,Truckin,6,NY
9995,"Darien Center, NY",8/25/2021,Second Set,9,Playin in the Band,6,NY
9995,"Darien Center, NY",8/25/2021,Second Set,10,Viola Lee Blues V3,6,NY
9995,"Darien Center, NY",8/25/2021,Second Set,11,China Cat Sunflower,6,NY
9995,"Darien Center, NY",8/25/2021,Second Set,12,I Know You Rider,6,NY
9995,"Darien Center, NY",8/25/2021,Second Set,13,The Last Time,6,NY
9995,"Darien Center, NY",8/25/2021,Second Set,14,Drums,6,NY
9995,"Darien Center, NY",8/25/2021,Second Set,15,Space,6,NY
9995,"Darien Center, NY",8/25/2021,Second Set,16,Uncle John's Band,6,NY
9995,"Darien Center, NY",8/25/2021,Second Set,17,Wharf Rat,6,NY
9995,"Darien Center, NY",8/25/2021,Second Set,18,Playing Reprise,6,NY
9995,"Darien Center, NY",8/25/2021,Encore,19,Knocking on Heaven's Door,6,NY
2215,"Saratoga Springs, NY",8/27/2021,First Set,1,Shakedown Street,7,NY
2215,"Saratoga Springs, NY",8/27/2021,First Set,2,Bertha,7,NY
2215,"Saratoga Springs, NY",8/27/2021,First Set,3,Peggy-O,7,NY
2215,"Saratoga Springs, NY",8/27/2021,First Set,4,Me and My Uncle,7,NY
2215,"Saratoga Springs, NY",8/27/2021,First Set,5,They Love Each Other,7,NY
2215,"Saratoga Springs, NY",8/27/2021,First Set,6,West LA Fadeaway,7,NY
2215,"Saratoga Springs, NY",8/27/2021,First Set,7,Bird Song,7,NY
2215,"Saratoga Springs, NY",8/27/2021,Second Set,8,Let the Good Times Roll,7,NY
2215,"Saratoga Springs, NY",8/27/2021,Second Set,9,Scarlet Begonias,7,NY
2215,"Saratoga Springs, NY",8/27/2021,Second Set,10,Help on the Way,7,NY
2215,"Saratoga Springs, NY",8/27/2021,Second Set,11,Slipknot,7,NY
2215,"Saratoga Springs, NY",8/27/2021,Second Set,12,Fire on the Mountain,7,NY
2215,"Saratoga Springs, NY",8/27/2021,Second Set,13,Drums,7,NY
2215,"Saratoga Springs, NY",8/27/2021,Second Set,14,Space,7,NY
2215,"Saratoga Springs, NY",8/27/2021,Second Set,15,Cumberland Blues,7,NY
2215,"Saratoga Springs, NY",8/27/2021,Second Set,16,Days Between,7,NY
2215,"Saratoga Springs, NY",8/27/2021,Second Set,17,Not Fade Away,7,NY
2215,"Saratoga Springs, NY",8/27/2021,Encore,18,Black Muddy River,7,NY
2962,"Hershey, PA",8/28/2021,First Set,1,Music Never Stopped,8,PA
2962,"Hershey, PA",8/28/2021,First Set,2,Easy Answers,8,PA
2962,"Hershey, PA",8/28/2021,First Set,3,Music Never Stopped (Reprise),8,PA
2962,"Hershey, PA",8/28/2021,First Set,4,Touch of Grey,8,PA
2962,"Hershey, PA",8/28/2021,First Set,5,Tennessee Jed,8,PA
2962,"Hershey, PA",8/28/2021,First Set,6,Mr. Charlie,8,PA
2962,"Hershey, PA",8/28/2021,First Set,7,Black Throated Wind,8,PA
2962,"Hershey, PA",8/28/2021,First Set,8,Cassidy,8,PA
2962,"Hershey, PA",8/28/2021,First Set,9,Don't Ease Me In,8,PA
2962,"Hershey, PA",8/28/2021,Second Set,10,Here Comes Sunshine,8,PA
2962,"Hershey, PA",8/28/2021,Second Set,11,Estimated Prophet,8,PA
2962,"Hershey, PA",8/28/2021,Second Set,12,Eyes of the World,8,PA
2962,"Hershey, PA",8/28/2021,Second Set,13,Althea,8,PA
2962,"Hershey, PA",8/28/2021,Second Set,14,Drums,8,PA
2962,"Hershey, PA",8/28/2021,Second Set,15,Space,8,PA
2962,"Hershey, PA",8/28/2021,Second Set,16,Milestones,8,PA
2962,"Hershey, PA",8/28/2021,Second Set,17,GDTRFB,8,PA
2962,"Hershey, PA",8/28/2021,Second Set,18,Death Don't Have No Mercy,8,PA
2962,"Hershey, PA",8/28/2021,Second Set,19,One More Saturday Night,8,PA
2962,"Hershey, PA",8/28/2021,Encore,20,Quinn the Eskimo,8,PA
9991,"Mansfield, MA",9/2/2021,First Set,1,Playin in the Band,9,MA
9991,"Mansfield, MA",9/2/2021,First Set,2,The Wheel,9,MA
9991,"Mansfield, MA",9/2/2021,First Set,3,Iko Iko,9,MA
9991,"Mansfield, MA",9/2/2021,First Set,4,It Hurts Me Too,9,MA
9991,"Mansfield, MA",9/2/2021,First Set,5,Ramble On Rose,9,MA
9991,"Mansfield, MA",9/2/2021,First Set,6,Brown Eyed Women,9,MA
9991,"Mansfield, MA",9/2/2021,First Set,7,Let it Grow,9,MA
9991,"Mansfield, MA",9/2/2021,Second Set,8,Deal,9,MA
9991,"Mansfield, MA",9/2/2021,Second Set,9,Dark Star,9,MA
9991,"Mansfield, MA",9/2/2021,Second Set,10,El Paso,9,MA
9991,"Mansfield, MA",9/2/2021,Second Set,11,Uncle John's Band,9,MA
9991,"Mansfield, MA",9/2/2021,Second Set,12,Drums,9,MA
9991,"Mansfield, MA",9/2/2021,Second Set,13,Space,9,MA
9991,"Mansfield, MA",9/2/2021,Second Set,14,Casey Jones,9,MA
9991,"Mansfield, MA",9/2/2021,Second Set,15,Stella Blue,9,MA
9991,"Mansfield, MA",9/2/2021,Second Set,16,Sugar Magnolia,9,MA
9991,"Mansfield, MA",9/2/2021,Encore,17,Ripple,9,MA
9991,"Mansfield, MA",9/3/2021,First Set,1,Mississippi Half Step,10,MA
9991,"Mansfield, MA",9/3/2021,First Set,2,Cold Rain and Snow,10,MA
9991,"Mansfield, MA",9/3/2021,First Set,3,Minglewood Blues,10,MA
9991,"Mansfield, MA",9/3/2021,First Set,4,When I Paint My Masterpiece,10,MA
9991,"Mansfield, MA",9/3/2021,First Set,5,Dire Wolf,10,MA
9991,"Mansfield, MA",9/3/2021,First Set,6,Jack Straw,10,MA
9991,"Mansfield, MA",9/3/2021,First Set,7,Sugaree,10,MA
9991,"Mansfield, MA",9/3/2021,Second Set,8,New Speedway Boogie,10,MA
9991,"Mansfield, MA",9/3/2021,Second Set,9,Bertha,10,MA
9991,"Mansfield, MA",9/3/2021,Second Set,10,Truckin,10,MA
9991,"Mansfield, MA",9/3/2021,Second Set,11,Dark Star (Second Verse),10,MA
9991,"Mansfield, MA",9/3/2021,Second Set,12,Terrapin Station,10,MA
9991,"Mansfield, MA",9/3/2021,Second Set,13,Drums,10,MA
9991,"Mansfield, MA",9/3/2021,Second Set,14,Space,10,MA
9991,"Mansfield, MA",9/3/2021,Second Set,15,Other One,10,MA
9991,"Mansfield, MA",9/3/2021,Second Set,16,Morning Dew,10,MA
9991,"Mansfield, MA",9/3/2021,Encore,17,US Blues,10,MA
726,"Hartford, CT",9/5/2021,First Set,1,Shakedown Street,11,CT
726,"Hartford, CT",9/5/2021,First Set,2,Samson & Delilah,11,CT
726,"Hartford, CT",9/5/2021,First Set,3,He's Gone,11,CT
726,"Hartford, CT",9/5/2021,First Set,4,Big Railroad Blues,11,CT
726,"Hartford, CT",9/5/2021,First Set,5,Lost Sailor,11,CT
726,"Hartford, CT",9/5/2021,First Set,6,Saint of Circumstance,11,CT
726,"Hartford, CT",9/5/2021,First Set,7,Franklin's Tower,11,CT
726,"Hartford, CT",9/5/2021,Second Set,8,China Cat Sunflower,11,CT
726,"Hartford, CT",9/5/2021,Second Set,9,I Know You Rider,11,CT
726,"Hartford, CT",9/5/2021,Second Set,10,St. Stephen,11,CT
726,"Hartford, CT",9/5/2021,Second Set,11,William Tell Bridge,11,CT
726,"Hartford, CT",9/5/2021,Second Set,12,The Eleven,11,CT
726,"Hartford, CT",9/5/2021,Second Set,13,Drums,11,CT
726,"Hartford, CT",9/5/2021,Second Set,14,Space,11,CT
726,"Hartford, CT",9/5/2021,Second Set,15,All Along the Watchtower,11,CT
726,"Hartford, CT",9/5/2021,Second Set,16,Wharf Rat,11,CT
726,"Hartford, CT",9/5/2021,Second Set,17,Playing Reprise,11,CT
726,"Hartford, CT",9/5/2021,Encore,18,Werewolves of London,11,CT
2390,"Cuyahoga Falls, OH",9/7/2021,First Set,1,Let the Good Times Roll,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,First Set,2,Feel Like a Stranger,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,First Set,3,Next Time You See me,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,First Set,4,Loser,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,First Set,5,They Love Each Other,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,First Set,6,Cassidy,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,First Set,7,Bird Song,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,Second Set,8,Althea,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,Second Set,9,Scarlet Begonias,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,Second Set,10,Viola Lee Blues,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,Second Set,11,Fire on the Mountain,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,Second Set,12,Eyes of the World,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,Second Set,13,Drums,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,Second Set,14,Space,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,Second Set,15,Standing on the Moon,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,Second Set,16,Viola Lee Blues V3,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,Second Set,17,Not Fade Away,12,OH
2390,"Cuyahoga Falls, OH",9/7/2021,Encore,18,Brokedown Palace,12,OH
9996,"Clarkston, MI",9/10/2021,First Set,1,Hell in a Bucket,13,MI
9996,"Clarkston, MI",9/10/2021,First Set,2,Alabama Getaway,13,MI
9996,"Clarkston, MI",9/10/2021,First Set,3,Friend of the Devil,13,MI
9996,"Clarkston, MI",9/10/2021,First Set,4,Row Jimmy,13,MI
9996,"Clarkston, MI",9/10/2021,First Set,5,New Speedway Boogie,13,MI
9996,"Clarkston, MI",9/10/2021,First Set,6,Dear Prudence,13,MI
9996,"Clarkston, MI",9/10/2021,First Set,7,Don't Ease Me In,13,MI
9996,"Clarkston, MI",9/10/2021,Second Set,8,Deal,13,MI
9996,"Clarkston, MI",9/10/2021,Second Set,9,Comes a Time,13,MI
9996,"Clarkston, MI",9/10/2021,Second Set,10,Estimated Prophet,13,MI
9996,"Clarkston, MI",9/10/2021,Second Set,11,China Cat Sunflower,13,MI
9996,"Clarkston, MI",9/10/2021,Second Set,12,I Know You Rider,13,MI
9996,"Clarkston, MI",9/10/2021,Second Set,13,Drums,13,MI
9996,"Clarkston, MI",9/10/2021,Second Set,14,Space,13,MI
9996,"Clarkston, MI",9/10/2021,Second Set,15,I Need A Miracle,13,MI
9996,"Clarkston, MI",9/10/2021,Second Set,16,Black Peter,13,MI
9996,"Clarkston, MI",9/10/2021,Second Set,17,Casey Jones,13,MI
9996,"Clarkston, MI",9/10/2021,Encore,18,The Weight,13,MI
2382,"Cincinnati, OH",9/11/2021,First Set,1,Music Never Stopped,14,OH
2382,"Cincinnati, OH",9/11/2021,First Set,2,Easy Answers,14,OH
2382,"Cincinnati, OH",9/11/2021,First Set,3,Music Never Stopped (Reprise),14,OH
2382,"Cincinnati, OH",9/11/2021,First Set,4,Tennessee Jed,14,OH
2382,"Cincinnati, OH",9/11/2021,First Set,5,Here Comes Sunshine,14,OH
2382,"Cincinnati, OH",9/11/2021,First Set,6,Loose Lucy,14,OH
2382,"Cincinnati, OH",9/11/2021,First Set,7,Mr. Charlie,14,OH
2382,"Cincinnati, OH",9/11/2021,First Set,8,Looks Like Rain,14,OH
2382,"Cincinnati, OH",9/11/2021,First Set,9,GDTRFB,14,OH
2382,"Cincinnati, OH",9/11/2021,Second Set,10,Happy Birthday,14,OH
2382,"Cincinnati, OH",9/11/2021,Second Set,11,Other One,14,OH
2382,"Cincinnati, OH",9/11/2021,Second Set,12,Uncle John's Band,14,OH
2382,"Cincinnati, OH",9/11/2021,Second Set,13,Help on the Way,14,OH
2382,"Cincinnati, OH",9/11/2021,Second Set,14,Slipknot,14,OH
2382,"Cincinnati, OH",9/11/2021,Second Set,15,Franklin's Tower,14,OH
2382,"Cincinnati, OH",9/11/2021,Second Set,16,Drums,14,OH
2382,"Cincinnati, OH",9/11/2021,Second Set,17,Space,14,OH
2382,"Cincinnati, OH",9/11/2021,Second Set,18,Cumberland Blues,14,OH
2382,"Cincinnati, OH",9/11/2021,Second Set,19,Other One V2,14,OH
2382,"Cincinnati, OH",9/11/2021,Second Set,20,Stella Blue,14,OH
2382,"Cincinnati, OH",9/11/2021,Second Set,21,One More Saturday Night,14,OH
2382,"Cincinnati, OH",9/11/2021,Encore,22,Touch of Grey,14,OH
3296,"Maryland Heights, MO",9/13/2021,First Set,1,Iko Iko,15,MO
3296,"Maryland Heights, MO",9/13/2021,First Set,2,Cold Rain and Snow,15,MO
3296,"Maryland Heights, MO",9/13/2021,First Set,3,Ship of Fools,15,MO
3296,"Maryland Heights, MO",9/13/2021,First Set,4,Big River,15,MO
3296,"Maryland Heights, MO",9/13/2021,First Set,5,It Hurts Me Too,15,MO
3296,"Maryland Heights, MO",9/13/2021,First Set,6,Black Throated Wind,15,MO
3296,"Maryland Heights, MO",9/13/2021,First Set,7,Jack Straw,15,MO
3296,"Maryland Heights, MO",9/13/2021,First Set,8,US Blues,15,MO
3296,"Maryland Heights, MO",9/13/2021,Second Set,9,Bertha,15,MO
3296,"Maryland Heights, MO",9/13/2021,Second Set,10,Good Lovin,15,MO
3296,"Maryland Heights, MO",9/13/2021,Second Set,11,China Doll,15,MO
3296,"Maryland Heights, MO",9/13/2021,Second Set,12,Shakedown Street,15,MO
3296,"Maryland Heights, MO",9/13/2021,Second Set,13,Terrapin Station,15,MO
3296,"Maryland Heights, MO",9/13/2021,Second Set,14,Drums,15,MO
3296,"Maryland Heights, MO",9/13/2021,Second Set,15,Space,15,MO
3296,"Maryland Heights, MO",9/13/2021,Second Set,16,Wharf Rat,15,MO
3296,"Maryland Heights, MO",9/13/2021,Second Set,17,Sugar Magnolia,15,MO
3296,"Maryland Heights, MO",9/13/2021,Encore,18,Johnny B. Goode,15,MO
301,"Noblesville, IN",9/15/2021,First Set,1,Feel Like a Stranger,16,IN
301,"Noblesville, IN",9/15/2021,First Set,2,They Love Each Other,16,IN
301,"Noblesville, IN",9/15/2021,First Set,3,Me and My Uncle,16,IN
301,"Noblesville, IN",9/15/2021,First Set,4,Brown Eyed Women,16,IN
301,"Noblesville, IN",9/15/2021,First Set,5,If I Had the World to Give,16,IN
301,"Noblesville, IN",9/15/2021,First Set,6,Dire Wolf,16,IN
301,"Noblesville, IN",9/15/2021,First Set,7,Hard Rain's Gonna Fall,16,IN
301,"Noblesville, IN",9/15/2021,First Set,8,Big Railroad Blues,16,IN
301,"Noblesville, IN",9/15/2021,Second Set,9,Sugaree,16,IN
301,"Noblesville, IN",9/15/2021,Second Set,10,Dark Star,16,IN
301,"Noblesville, IN",9/15/2021,Second Set,11,St. Stephen,16,IN
301,"Noblesville, IN",9/15/2021,Second Set,12,William Tell Bridge,16,IN
301,"Noblesville, IN",9/15/2021,Second Set,13,The Eleven,16,IN
301,"Noblesville, IN",9/15/2021,Second Set,14,Drums,16,IN
301,"Noblesville, IN",9/15/2021,Second Set,15,Space,16,IN
301,"Noblesville, IN",9/15/2021,Second Set,16,Dark Star (Second Verse),16,IN
301,"Noblesville, IN",9/15/2021,Second Set,17,Casey Jones,16,IN
301,"Noblesville, IN",9/15/2021,Second Set,18,Death Don't Have No Mercy,16,IN
301,"Noblesville, IN",9/15/2021,Second Set,20,Lovelight,16,IN
301,"Noblesville, IN",9/15/2021,Encore,21,Black Muddy River,16,IN
63,"Chicago, IL",9/17/2021,First Set,1,Rain Delay,17,IL
63,"Chicago, IL",9/17/2021,First Set,2,Let the Good Times Roll,17,IL
63,"Chicago, IL",9/17/2021,First Set,3,Mississippi Half Step,17,IL
63,"Chicago, IL",9/17/2021,First Set,4,Bertha,17,IL
63,"Chicago, IL",9/17/2021,First Set,5,Ramble On Rose,17,IL
63,"Chicago, IL",9/17/2021,First Set,6,Rain Delay,17,IL
63,"Chicago, IL",9/17/2021,Second Set,7,Dancing in the Streets,17,IL
63,"Chicago, IL",9/17/2021,Second Set,8,Playin in the Band,17,IL
63,"Chicago, IL",9/17/2021,Second Set,9,Scarlet Begonias,17,IL
63,"Chicago, IL",9/17/2021,Second Set,10,Deal,17,IL
63,"Chicago, IL",9/17/2021,Second Set,11,Fire on the Mountain,17,IL
63,"Chicago, IL",9/17/2021,Second Set,12,Drums,17,IL
63,"Chicago, IL",9/17/2021,Second Set,13,Space,17,IL
63,"Chicago, IL",9/17/2021,Second Set,14,Playing Reprise,17,IL
63,"Chicago, IL",9/17/2021,Second Set,15,All Along the Watchtower,17,IL
63,"Chicago, IL",9/17/2021,Second Set,16,Morning Dew,17,IL
63,"Chicago, IL",9/17/2021,Second Set,17,Not Fade Away,17,IL
63,"Chicago, IL",9/17/2021,Encore,18,Ripple,17,IL
63,"Chicago, IL",9/18/2021,First Set,1,Althea,18,IL
63,"Chicago, IL",9/18/2021,First Set,2,Uncle John's Band,18,IL
63,"Chicago, IL",9/18/2021,First Set,3,He's Gone,18,IL
63,"Chicago, IL",9/18/2021,First Set,4,Brown Eyed Women,18,IL
63,"Chicago, IL",9/18/2021,First Set,5,Little Red Rooster,18,IL
63,"Chicago, IL",9/18/2021,First Set,6,Jack Straw,18,IL
63,"Chicago, IL",9/18/2021,First Set,7,One More Saturday Night,18,IL
63,"Chicago, IL",9/18/2021,Second Set,8,China Cat Sunflower,18,IL
63,"Chicago, IL",9/18/2021,Second Set,9,I Know You Rider,18,IL
63,"Chicago, IL",9/18/2021,Second Set,10,Estimated Prophet,18,IL
63,"Chicago, IL",9/18/2021,Second Set,11,Eyes of the World,18,IL
63,"Chicago, IL",9/18/2021,Second Set,12,Drums,18,IL
63,"Chicago, IL",9/18/2021,Second Set,13,Space,18,IL
63,"Chicago, IL",9/18/2021,Second Set,14,Milestones,18,IL
63,"Chicago, IL",9/18/2021,Second Set,16,Days Between,18,IL
63,"Chicago, IL",9/18/2021,Second Set,18,Help on the Way,18,IL
63,"Chicago, IL",9/18/2021,Second Set,19,Slipknot,18,IL
63,"Chicago, IL",9/18/2021,Second Set,20,Franklin's Tower,18,IL
63,"Chicago, IL",9/18/2021,Encore,22,Brokedown Palace,18,IL
63,"Chicago, IL",9/18/2021,Encore,23,Touch of Grey,18,IL
2264,"Charlotte, NC",10/11/2021,First Set,1,Let the Good Times Roll,19,NC
2264,"Charlotte, NC",10/11/2021,First Set,2,Cassidy,19,NC
2264,"Charlotte, NC",10/11/2021,First Set,3,Tennessee Jed,19,NC
2264,"Charlotte, NC",10/11/2021,First Set,4,Must Have Been the Roses,19,NC
2264,"Charlotte, NC",10/11/2021,First Set,5,Mr. Charlie,19,NC
2264,"Charlotte, NC",10/11/2021,First Set,6,Looks Like Rain,19,NC
2264,"Charlotte, NC",10/11/2021,First Set,7,Bird Song,19,NC
2264,"Charlotte, NC",10/11/2021,Second Set,8,Scarlet Begonias,19,NC
2264,"Charlotte, NC",10/11/2021,Second Set,9,Uncle John's Band,19,NC
2264,"Charlotte, NC",10/11/2021,Second Set,10,Fire on the Mountain,19,NC
2264,"Charlotte, NC",10/11/2021,Second Set,11,Terrapin Station,19,NC
2264,"Charlotte, NC",10/11/2021,Second Set,12,Drums,19,NC
2264,"Charlotte, NC",10/11/2021,Second Set,13,Space,19,NC
2264,"Charlotte, NC",10/11/2021,Second Set,14,New Speedway Boogie,19,NC
2264,"Charlotte, NC",10/11/2021,Second Set,15,Black Peter,19,NC
2264,"Charlotte, NC",10/11/2021,Second Set,16,Casey Jones,19,NC
2264,"Charlotte, NC",10/11/2021,Encore,17,Ripple,19,NC
1879,"Atlanta, GA",10/12/2021,First Set,1,Shakedown Street,20,GA
1879,"Atlanta, GA",10/12/2021,First Set,2,Cold Rain and Snow,20,GA
1879,"Atlanta, GA",10/12/2021,First Set,3,Ramble On Rose,20,GA
1879,"Atlanta, GA",10/12/2021,First Set,4,They Love Each Other,20,GA
1879,"Atlanta, GA",10/12/2021,First Set,5,High Time,20,GA
1879,"Atlanta, GA",10/12/2021,First Set,6,Let it Grow,20,GA
