FID_1,Location,Date,Set Type,Song Order,Song,Show_num,STATE_ABBR
9999,"George, WA",6/8/2019,Second Set,16,Hard Rain's Gonna Fall,6,WA
9999,"George, WA",6/8/2019,Second Set,17,One More Saturday Night,6,WA
9999,"George, WA",6/8/2019,Encore,18,Touch of Grey,6,WA
301,"Noblesville, IN",6/12/2019,First Set,1,Cold Rain and Snow,7,IN
301,"Noblesville, IN",6/12/2019,First Set,2,Iko Iko,7,IN
301,"Noblesville, IN",6/12/2019,First Set,3,Minglewood Blues,7,IN
301,"Noblesville, IN",6/12/2019,First Set,4,Tennessee Jed,7,IN
301,"Noblesville, IN",6/12/2019,First Set,5,Sugaree,7,IN
301,"Noblesville, IN",6/12/2019,First Set,6,Looks Like Rain,7,IN
301,"Noblesville, IN",6/12/2019,First Set,7,Row Jimmy,7,IN
301,"Noblesville, IN",6/12/2019,First Set,8,Let it Grow,7,IN
301,"Noblesville, IN",6/12/2019,Second Set,9,Fire on the Mountain,7,IN
301,"Noblesville, IN",6/12/2019,Second Set,10,Lost Sailor,7,IN
301,"Noblesville, IN",6/12/2019,Second Set,11,Saint of Circumstance,7,IN
301,"Noblesville, IN",6/12/2019,Second Set,12,He's Gone,7,IN
301,"Noblesville, IN",6/12/2019,Second Set,13,Truckin,7,IN
301,"Noblesville, IN",6/12/2019,Second Set,14,Smokestack Lightning,7,IN
301,"Noblesville, IN",6/12/2019,Second Set,15,Drums,7,IN
301,"Noblesville, IN",6/12/2019,Second Set,16,Space,7,IN
301,"Noblesville, IN",6/12/2019,Second Set,17,All Along the Watchtower,7,IN
301,"Noblesville, IN",6/12/2019,Second Set,18,Stella Blue,7,IN
301,"Noblesville, IN",6/12/2019,Second Set,19,GDTRFB,7,IN
301,"Noblesville, IN",6/12/2019,Encore,20,Black Muddy River,7,IN
63,"Chicago, IL",6/14/2019,First Set,1,Other One,8,IL
63,"Chicago, IL",6/14/2019,First Set,2,Mississippi Half Step,8,IL
63,"Chicago, IL",6/14/2019,First Set,3,To Lay Me Down,8,IL
63,"Chicago, IL",6/14/2019,First Set,4,Brown Eyed Women,8,IL
63,"Chicago, IL",6/14/2019,First Set,5,Ramble On Rose,8,IL
63,"Chicago, IL",6/14/2019,First Set,6,It Hurts Me Too,8,IL
63,"Chicago, IL",6/14/2019,First Set,7,Bird Song,8,IL
63,"Chicago, IL",6/14/2019,First Set,8,Jack Straw,8,IL
63,"Chicago, IL",6/14/2019,Second Set,9,China Cat Sunflower,8,IL
63,"Chicago, IL",6/14/2019,Second Set,10,I Know You Rider,8,IL
63,"Chicago, IL",6/14/2019,Second Set,11,Althea,8,IL
63,"Chicago, IL",6/14/2019,Second Set,12,St. Stephen,8,IL
63,"Chicago, IL",6/14/2019,Second Set,13,William Tell Bridge,8,IL
63,"Chicago, IL",6/14/2019,Second Set,14,The Eleven,8,IL
63,"Chicago, IL",6/14/2019,Second Set,15,Drums,8,IL
63,"Chicago, IL",6/14/2019,Second Set,16,Space,8,IL
63,"Chicago, IL",6/14/2019,Second Set,17,Days Between,8,IL
63,"Chicago, IL",6/14/2019,Second Set,18,Not Fade Away,8,IL
63,"Chicago, IL",6/14/2019,Encore,19,Knocking on Heaven's Door,8,IL
63,"Chicago, IL",6/15/2019,First Set,1,Terrapin Station,9,IL
63,"Chicago, IL",6/15/2019,First Set,2,Sugar Magnolia,9,IL
63,"Chicago, IL",6/15/2019,First Set,3,Mr. Charlie,9,IL
63,"Chicago, IL",6/15/2019,First Set,4,High Time,9,IL
63,"Chicago, IL",6/15/2019,First Set,5,Friend of the Devil,9,IL
63,"Chicago, IL",6/15/2019,First Set,6,Bertha,9,IL
63,"Chicago, IL",6/15/2019,First Set,7,Mama Tried,9,IL
63,"Chicago, IL",6/15/2019,First Set,8,Lovelight,9,IL
63,"Chicago, IL",6/15/2019,Second Set,9,Spanish Jam,9,IL
63,"Chicago, IL",6/15/2019,Second Set,10,Scarlet Begonias,9,IL
63,"Chicago, IL",6/15/2019,Second Set,11,New Speedway Boogie,9,IL
63,"Chicago, IL",6/15/2019,Second Set,12,Help on the Way,9,IL
63,"Chicago, IL",6/15/2019,Second Set,13,Slipknot,9,IL
63,"Chicago, IL",6/15/2019,Second Set,14,Franklin's Tower,9,IL
63,"Chicago, IL",6/15/2019,Second Set,15,Drums,9,IL
63,"Chicago, IL",6/15/2019,Second Set,16,Space,9,IL
63,"Chicago, IL",6/15/2019,Second Set,17,Other One V2,9,IL
63,"Chicago, IL",6/15/2019,Second Set,18,Standing on the Moon,9,IL
63,"Chicago, IL",6/15/2019,Second Set,19,Sunshine Daydream,9,IL
63,"Chicago, IL",6/15/2019,Encore,20,Ripple,9,IL
63,"Chicago, IL",6/15/2019,Encore,21,One More Saturday Night,9,IL
2215,"Saratoga Springs, NY",6/18/2019,First Set,1,Feel Like a Stranger,10,NY
2215,"Saratoga Springs, NY",6/18/2019,First Set,2,Hell in a Bucket,10,NY
2215,"Saratoga Springs, NY",6/18/2019,First Set,3,Alabama Getaway,10,NY
2215,"Saratoga Springs, NY",6/18/2019,First Set,4,When I Paint My Masterpiece,10,NY
2215,"Saratoga Springs, NY",6/18/2019,First Set,5,Must Have Been the Roses,10,NY
2215,"Saratoga Springs, NY",6/18/2019,First Set,6,Cumberland Blues,10,NY
2215,"Saratoga Springs, NY",6/18/2019,First Set,7,Cassidy,10,NY
2215,"Saratoga Springs, NY",6/18/2019,First Set,8,US Blues,10,NY
2215,"Saratoga Springs, NY",6/18/2019,Second Set,9,Here Comes Sunshine,10,NY
2215,"Saratoga Springs, NY",6/18/2019,Second Set,10,Shakedown Street,10,NY
2215,"Saratoga Springs, NY",6/18/2019,Second Set,11,Wharf Rat,10,NY
2215,"Saratoga Springs, NY",6/18/2019,Second Set,12,Playin in the Band,10,NY
2215,"Saratoga Springs, NY",6/18/2019,Second Set,13,Uncle John's Band,10,NY
2215,"Saratoga Springs, NY",6/18/2019,Second Set,14,Drums,10,NY
2215,"Saratoga Springs, NY",6/18/2019,Second Set,15,Space,10,NY
2215,"Saratoga Springs, NY",6/18/2019,Second Set,16,Viola Lee Blues,10,NY
2215,"Saratoga Springs, NY",6/18/2019,Second Set,17,Dear Prudence,10,NY
2215,"Saratoga Springs, NY",6/18/2019,Second Set,18,Casey Jones,10,NY
2215,"Saratoga Springs, NY",6/18/2019,Encore,19,In The Midnight Hour,10,NY
2215,"Saratoga Springs, NY",6/18/2019,Encore,20,Playing Reprise,10,NY
3405,"Camden, NJ",6/20/2019,First Set,1,Music Never Stopped,11,NJ
3405,"Camden, NJ",6/20/2019,First Set,2,Dancing in the Streets,11,NJ
3405,"Camden, NJ",6/20/2019,First Set,3,Row Jimmy,11,NJ
3405,"Camden, NJ",6/20/2019,First Set,4,Tennessee Jed,11,NJ
3405,"Camden, NJ",6/20/2019,First Set,5,If I Had the World to Give,11,NJ
3405,"Camden, NJ",6/20/2019,First Set,6,Brown Eyed Women,11,NJ
3405,"Camden, NJ",6/20/2019,First Set,7,Lost Sailor,11,NJ
3405,"Camden, NJ",6/20/2019,First Set,8,Saint of Circumstance,11,NJ
3405,"Camden, NJ",6/20/2019,Second Set,9,A Love Supreme,11,NJ
3405,"Camden, NJ",6/20/2019,Second Set,10,Truckin,11,NJ
3405,"Camden, NJ",6/20/2019,Second Set,11,Estimated Prophet,11,NJ
3405,"Camden, NJ",6/20/2019,Second Set,12,Ship of Fools,11,NJ
3405,"Camden, NJ",6/20/2019,Second Set,13,China Cat Sunflower,11,NJ
3405,"Camden, NJ",6/20/2019,Second Set,14,I Know You Rider,11,NJ
3405,"Camden, NJ",6/20/2019,Second Set,15,Drums,11,NJ
3405,"Camden, NJ",6/20/2019,Second Set,16,Space,11,NJ
3405,"Camden, NJ",6/20/2019,Second Set,17,Throwin Stones,11,NJ
3405,"Camden, NJ",6/20/2019,Second Set,18,Black Peter,11,NJ
3405,"Camden, NJ",6/20/2019,Second Set,19,Good Lovin,11,NJ
3405,"Camden, NJ",6/20/2019,Encore,20,Touch of Grey,11,NJ
9993,"Foxboro, MA",6/22/2019,First Set,1,Eyes of the World,12,MA
9993,"Foxboro, MA",6/22/2019,First Set,2,Deal,12,MA
9993,"Foxboro, MA",6/22/2019,First Set,3,Black Throated Wind,12,MA
9993,"Foxboro, MA",6/22/2019,First Set,4,Easy Wind,12,MA
9993,"Foxboro, MA",6/22/2019,First Set,5,Loser,12,MA
9993,"Foxboro, MA",6/22/2019,First Set,6,Big Railroad Blues,12,MA
9993,"Foxboro, MA",6/22/2019,First Set,7,Bird Song,12,MA
9993,"Foxboro, MA",6/22/2019,First Set,8,Box of Rain,12,MA
9993,"Foxboro, MA",6/22/2019,Second Set,9,Help on the Way,12,MA
9993,"Foxboro, MA",6/22/2019,Second Set,10,Slipknot,12,MA
9993,"Foxboro, MA",6/22/2019,Second Set,11,Franklin's Tower,12,MA
9993,"Foxboro, MA",6/22/2019,Second Set,12,He's Gone,12,MA
9993,"Foxboro, MA",6/22/2019,Second Set,13,Dark Star,12,MA
9993,"Foxboro, MA",6/22/2019,Second Set,14,Drums,12,MA
9993,"Foxboro, MA",6/22/2019,Second Set,15,Space,12,MA
9993,"Foxboro, MA",6/22/2019,Second Set,16,Stella Blue,12,MA
9993,"Foxboro, MA",6/22/2019,Second Set,17,Not Fade Away,12,MA
9993,"Foxboro, MA",6/22/2019,Second Set,18,GDTRFB,12,MA
9993,"Foxboro, MA",6/22/2019,Second Set,19,Not Fade Away Reprise,12,MA
9993,"Foxboro, MA",6/22/2019,Encore,20,The Weight,12,MA
2174,"New York, NY",6/23/2019,First Set,1,St. Stephen,13,NY
2174,"New York, NY",6/23/2019,First Set,2,Cold Rain and Snow,13,NY
2174,"New York, NY",6/23/2019,First Set,3,Samson & Delilah,13,NY
2174,"New York, NY",6/23/2019,First Set,4,High Time,13,NY
2174,"New York, NY",6/23/2019,First Set,5,They Love Each Other,13,NY
2174,"New York, NY",6/23/2019,First Set,6,Ramble On Rose,13,NY
2174,"New York, NY",6/23/2019,First Set,7,Sugaree,13,NY
2174,"New York, NY",6/23/2019,First Set,8,Jack Straw,13,NY
2174,"New York, NY",6/23/2019,Second Set,9,Terrapin Station,13,NY
2174,"New York, NY",6/23/2019,Second Set,10,Althea,13,NY
2174,"New York, NY",6/23/2019,Second Set,11,Scarlet Begonias,13,NY
2174,"New York, NY",6/23/2019,Second Set,12,Fire on the Mountain,13,NY
2174,"New York, NY",6/23/2019,Second Set,13,Drums,13,NY
2174,"New York, NY",6/23/2019,Second Set,14,Space,13,NY
2174,"New York, NY",6/23/2019,Second Set,15,The Wheel,13,NY
2174,"New York, NY",6/23/2019,Second Set,16,Other One,13,NY
2174,"New York, NY",6/23/2019,Second Set,17,Morning Dew,13,NY
2174,"New York, NY",6/23/2019,Encore,18,Brokedown Palace,13,NY
9998,"Bristow, VA",6/26/2019,First Set,1,Shakedown Street,14,VA
9998,"Bristow, VA",6/26/2019,First Set,2,Dire Wolf,14,VA
9998,"Bristow, VA",6/26/2019,First Set,3,Hell in a Bucket,14,VA
9998,"Bristow, VA",6/26/2019,First Set,4,Bertha,14,VA
9998,"Bristow, VA",6/26/2019,First Set,5,Friend of the Devil,14,VA
9998,"Bristow, VA",6/26/2019,First Set,6,Peggy-O,14,VA
9998,"Bristow, VA",6/26/2019,First Set,7,Cumberland Blues,14,VA
9998,"Bristow, VA",6/26/2019,First Set,8,Throwin Stones,14,VA
9998,"Bristow, VA",6/26/2019,Second Set,9,Here Comes Sunshine,14,VA
9998,"Bristow, VA",6/26/2019,Second Set,10,Playin in the Band,14,VA
9998,"Bristow, VA",6/26/2019,Second Set,11,China Doll,14,VA
9998,"Bristow, VA",6/26/2019,Second Set,12,China Cat Sunflower,14,VA
9998,"Bristow, VA",6/26/2019,Second Set,13,I Know You Rider,14,VA
9998,"Bristow, VA",6/26/2019,Second Set,14,Drums,14,VA
9998,"Bristow, VA",6/26/2019,Second Set,15,Space,14,VA
9998,"Bristow, VA",6/26/2019,Second Set,16,New Speedway Boogie,14,VA
9998,"Bristow, VA",6/26/2019,Second Set,17,Hard Rain's Gonna Fall,14,VA
9998,"Bristow, VA",6/26/2019,Second Set,18,US Blues,14,VA
9998,"Bristow, VA",6/26/2019,Encore,19,Ripple,14,VA
2264,"Charlotte, NC",6/28/2019,First Set,1,Truckin,15,NC
2264,"Charlotte, NC",6/28/2019,First Set,2,Mississippi Half Step,15,NC
2264,"Charlotte, NC",6/28/2019,First Set,3,They Love Each Other,15,NC
2264,"Charlotte, NC",6/28/2019,First Set,4,Brown Eyed Women,15,NC
2264,"Charlotte, NC",6/28/2019,First Set,5,To Lay Me Down,15,NC
2264,"Charlotte, NC",6/28/2019,First Set,6,Mr. Charlie,15,NC
2264,"Charlotte, NC",6/28/2019,First Set,7,Cassidy,15,NC
2264,"Charlotte, NC",6/28/2019,First Set,8,Casey Jones,15,NC
2264,"Charlotte, NC",6/28/2019,Second Set,9,Deal,15,NC
2264,"Charlotte, NC",6/28/2019,Second Set,10,Dark Star,15,NC
2264,"Charlotte, NC",6/28/2019,Second Set,11,Estimated Prophet,15,NC
2264,"Charlotte, NC",6/28/2019,Second Set,12,Eyes of the World,15,NC
2264,"Charlotte, NC",6/28/2019,Second Set,13,Drums,15,NC
2264,"Charlotte, NC",6/28/2019,Second Set,14,Space,15,NC
2264,"Charlotte, NC",6/28/2019,Second Set,15,Wharf Rat,15,NC
2264,"Charlotte, NC",6/28/2019,Second Set,16,Sugar Magnolia,15,NC
2264,"Charlotte, NC",6/28/2019,Second Set,17,Sunshine Daydream,15,NC
2264,"Charlotte, NC",6/28/2019,Encore,18,Touch of Grey,15,NC
1879,"Atlanta, GA",6/29/2019,First Set,1,Scarlet Begonias,16,GA
1879,"Atlanta, GA",6/29/2019,First Set,2,Music Never Stopped,16,GA
1879,"Atlanta, GA",6/29/2019,First Set,3,Alabama Getaway,16,GA
1879,"Atlanta, GA",6/29/2019,First Set,4,Big River,16,GA
1879,"Atlanta, GA",6/29/2019,First Set,5,West LA Fadeaway,16,GA
1879,"Atlanta, GA",6/29/2019,First Set,6,Tennessee Jed,16,GA
1879,"Atlanta, GA",6/29/2019,First Set,7,Bird Song,16,GA
1879,"Atlanta, GA",6/29/2019,First Set,8,Loose Lucy,16,GA
1879,"Atlanta, GA",6/29/2019,First Set,9,Bird Song Reprise,16,GA
1879,"Atlanta, GA",6/29/2019,Second Set,10,Other One,16,GA
1879,"Atlanta, GA",6/29/2019,Second Set,11,Franklin's Tower,16,GA
1879,"Atlanta, GA",6/29/2019,Second Set,12,Crazy Fingers,16,GA
1879,"Atlanta, GA",6/29/2019,Second Set,13,Terrapin Station,16,GA
1879,"Atlanta, GA",6/29/2019,Second Set,14,Other One V2,16,GA
1879,"Atlanta, GA",6/29/2019,Second Set,15,Drums,16,GA
1879,"Atlanta, GA",6/29/2019,Second Set,16,Space,16,GA
1879,"Atlanta, GA",6/29/2019,Second Set,17,Althea,16,GA
1879,"Atlanta, GA",6/29/2019,Second Set,18,Standing on the Moon,16,GA
1879,"Atlanta, GA",6/29/2019,Second Set,19,One More Saturday Night,16,GA
1879,"Atlanta, GA",6/29/2019,Encore,20,Fire on the Mountain,16,GA
3592,"Dallas, TX",7/2/2019,First Set,1,Bertha,17,TX
3592,"Dallas, TX",7/2/2019,First Set,2,Minglewood Blues,17,TX
3592,"Dallas, TX",7/2/2019,First Set,3,Row Jimmy,17,TX
3592,"Dallas, TX",7/2/2019,First Set,4,Deep Elem Blues,17,TX
3592,"Dallas, TX",7/2/2019,First Set,5,Friend of the Devil,17,TX
3592,"Dallas, TX",7/2/2019,First Set,6,El Paso,17,TX
3592,"Dallas, TX",7/2/2019,First Set,7,Sugaree,17,TX
3592,"Dallas, TX",7/2/2019,First Set,8,Jack Straw,17,TX
3592,"Dallas, TX",7/2/2019,Second Set,9,Shakedown Street,17,TX
3592,"Dallas, TX",7/2/2019,Second Set,10,Uncle John's Band,17,TX
3592,"Dallas, TX",7/2/2019,Second Set,11,St. Stephen,17,TX
3592,"Dallas, TX",7/2/2019,Second Set,12,William Tell Bridge,17,TX
3592,"Dallas, TX",7/2/2019,Second Set,13,The Eleven,17,TX
3592,"Dallas, TX",7/2/2019,Second Set,14,Drums,17,TX
3592,"Dallas, TX",7/2/2019,Second Set,15,Space,17,TX
3592,"Dallas, TX",7/2/2019,Second Set,16,Black Peter,17,TX
3592,"Dallas, TX",7/2/2019,Second Set,17,Good Lovin,17,TX
3592,"Dallas, TX",7/2/2019,Encore,18,Black Muddy River,17,TX
661,"Boulder, CO",7/5/2019,First Set,1,Not Fade Away,18,CO
661,"Boulder, CO",7/5/2019,First Set,2,Cold Rain and Snow,18,CO
661,"Boulder, CO",7/5/2019,First Set,3,Rain Delay,18,CO
661,"Boulder, CO",7/5/2019,First Set,4,Cold Rain and Snow Reprise,18,CO
661,"Boulder, CO",7/5/2019,First Set,5,Bertha,18,CO
661,"Boulder, CO",7/5/2019,First Set,6,Me and My Uncle,18,CO
661,"Boulder, CO",7/5/2019,First Set,7,Ramble On Rose,18,CO
661,"Boulder, CO",7/5/2019,First Set,8,Mississippi Half Step,18,CO
661,"Boulder, CO",7/5/2019,First Set,9,Cassidy,18,CO
661,"Boulder, CO",7/5/2019,First Set,10,Deal,18,CO
661,"Boulder, CO",7/5/2019,First Set,11,Box of Rain,18,CO
661,"Boulder, CO",7/5/2019,First Set,12,China Cat Sunflower,18,CO
661,"Boulder, CO",7/5/2019,First Set,13,I Know You Rider,18,CO
661,"Boulder, CO",7/5/2019,First Set,14,Terrapin Station,18,CO
661,"Boulder, CO",7/5/2019,First Set,15,Drums,18,CO
661,"Boulder, CO",7/5/2019,First Set,16,Space,18,CO
661,"Boulder, CO",7/5/2019,First Set,17,Casey Jones,18,CO
661,"Boulder, CO",7/5/2019,First Set,18,Other One,18,CO
661,"Boulder, CO",7/5/2019,First Set,19,Morning Dew,18,CO
661,"Boulder, CO",7/5/2019,Encore,20,The Weight,18,CO
661,"Boulder, CO",7/5/2019,Encore,21,US Blues,18,CO
661,"Boulder, CO",7/6/2019,First Set,1,Scarlet Begonias,19,CO
661,"Boulder, CO",7/6/2019,First Set,2,Fire on the Mountain,19,CO
661,"Boulder, CO",7/6/2019,First Set,3,Brown Eyed Women,19,CO
661,"Boulder, CO",7/6/2019,First Set,4,Loser,19,CO
661,"Boulder, CO",7/6/2019,First Set,5,They Love Each Other,19,CO
661,"Boulder, CO",7/6/2019,First Set,6,Bird Song,19,CO
661,"Boulder, CO",7/6/2019,First Set,7,New Speedway Boogie,19,CO
661,"Boulder, CO",7/6/2019,First Set,8,Don't Ease Me In,19,CO
661,"Boulder, CO",7/6/2019,Second Set,9,Playin in the Band,19,CO
661,"Boulder, CO",7/6/2019,Second Set,10,Estimated Prophet,19,CO
661,"Boulder, CO",7/6/2019,Second Set,11,Franklin's Tower,19,CO
661,"Boulder, CO",7/6/2019,Second Set,12,Eyes of the World,19,CO
661,"Boulder, CO",7/6/2019,Second Set,13,Standing on the Moon,19,CO
661,"Boulder, CO",7/6/2019,Second Set,14,Drums,19,CO
661,"Boulder, CO",7/6/2019,Second Set,15,Space,19,CO
661,"Boulder, CO",7/6/2019,Second Set,16,Althea,19,CO
661,"Boulder, CO",7/6/2019,Second Set,17,Days Between,19,CO
661,"Boulder, CO",7/6/2019,Second Set,18,Not Fade Away,19,CO
661,"Boulder, CO",7/6/2019,Encore,19,Ripple,19,CO
